Date,Product,Quantity
2023-09-11,Whole Wheat Bread,67
2023-09-12,Cat Food,45
2023-09-12,Chocolate Bars,29
2023-09-12,Coffee Beans,50
2023-09-12,Energy Drinks,48
2023-09-12,Laundry Detergent,16
2023-09-12,Olive Oil,37
2023-09-12,Organic Green Tea,47
2023-09-12,Shampoo,27
2023-09-12,Sparkling Water,77
2023-09-12,Whole Wheat Bread,81
2023-09-13,Cat Food,47
2023-09-13,Chocolate Bars,26
2023-09-13,Coffee Beans,56
2023-09-13,Energy Drinks,42
2023-09-13,Laundry Detergent,20
2023-09-13,Olive Oil,30
2023-09-13,Organic Green Tea,70
2023-09-13,Shampoo,29
2023-09-13,Sparkling Water,77
2023-09-13,Whole Wheat Bread,77
2023-09-14,Cat Food,37
2023-09-14,Chocolate Bars,37
2023-09-14,Coffee Beans,70
2023-09-14,Energy Drinks,46
2023-09-14,Laundry Detergent,15
2023-09-14,Olive Oil,32
2023-09-14,Organic Green Tea,66
2023-09-14,Shampoo,28
2023-09-14,Sparkling Water,90
2023-09-14,Whole Wheat Bread,80
2023-09-15,Cat Food,33
2023-09-15,Chocolate Bars,30
2023-09-15,Coffee Beans,39
2023-09-15,Energy Drinks,29
2023-09-15,Laundry Detergent,16
2023-09-15,Olive Oil,26
2023-09-15,Organic Green Tea,39
2023-09-15,Shampoo,22
2023-09-15,Sparkling Water,50
2023-09-15,Whole Wheat Bread,53
2023-09-16,Cat Food,25
2023-09-16,Chocolate Bars,25
2023-09-16,Coffee Beans,61
2023-09-16,Energy Drinks,42
2023-09-16,Laundry Detergent,18
2023-09-16,Olive Oil,24
2023-09-16,Organic Green Tea,44
2023-09-16,Shampoo,23
2023-09-16,Sparkling Water,72
2023-09-16,Whole Wheat Bread,50
2023-09-17,Cat Food,29
2023-09-17,Chocolate Bars,21
2023-09-17,Coffee Beans,64
2023-09-17,Energy Drinks,52
2023-09-17,Laundry Detergent,12
2023-09-17,Olive Oil,27
2023-09-17,Organic Green Tea,45
2023-09-17,Shampoo,26
2023-09-17,Sparkling Water,63
2023-09-17,Whole Wheat Bread,54
2023-09-18,Cat Food,30
2023-09-18,Chocolate Bars,25
2023-09-18,Coffee Beans,38
2023-09-18,Energy Drinks,31
2023-09-18,Laundry Detergent,15
2023-09-18,Olive Oil,19
2023-09-18,Organic Green Tea,30
2023-09-18,Shampoo,18
2023-09-18,Sparkling Water,62
2023-09-18,Whole Wheat Bread,47
2023-09-19,Cat Food,29
2023-09-19,Chocolate Bars,25
2023-09-19,Coffee Beans,44
2023-09-19,Energy Drinks,44
2023-09-19,Laundry Detergent,12
2023-09-19,Olive Oil,23
2023-09-19,Organic Green Tea,39
2023-09-19,Shampoo,23
2023-09-19,Sparkling Water,61
2023-09-19,Whole Wheat Bread,58
2023-09-20,Cat Food,29
2023-09-20,Chocolate Bars,28
2023-09-20,Coffee Beans,23
2023-09-20,Energy Drinks,52
2023-09-20,Laundry Detergent,16
2023-09-20,Olive Oil,18
2023-09-20,Organic Green Tea,37
2023-09-20,Shampoo,21
2023-09-20,Sparkling Water,46
2023-09-20,Whole Wheat Bread,45
2023-09-21,Cat Food,36
2023-09-21,Chocolate Bars,30
2023-09-21,Coffee Beans,37
2023-09-21,Energy Drinks,32
2023-09-21,Laundry Detergent,11
2023-09-21,Olive Oil,22
2023-09-21,Organic Green Tea,35
2023-09-21,Shampoo,21
2023-09-21,Sparkling Water,66
2023-09-21,Whole Wheat Bread,55
2023-09-22,Cat Food,28
2023-09-22,Chocolate Bars,25
2023-09-22,Coffee Beans,43
2023-09-22,Energy Drinks,40
2023-09-22,Laundry Detergent,15
2023-09-22,Olive Oil,22
2023-09-22,Organic Green Tea,39
2023-09-22,Shampoo,21
2023-09-22,Sparkling Water,50
2023-09-22,Whole Wheat Bread,55
2023-09-23,Cat Food,38
2023-09-23,Chocolate Bars,42
2023-09-23,Coffee Beans,47
2023-09-23,Energy Drinks,60
2023-09-23,Laundry Detergent,12
2023-09-23,Olive Oil,25
2023-09-23,Organic Green Tea,54
2023-09-23,Shampoo,20
2023-09-23,Sparkling Water,76
2023-09-23,Whole Wheat Bread,66
2023-09-24,Cat Food,32
2023-09-24,Chocolate Bars,32
2023-09-24,Coffee Beans,72
2023-09-24,Energy Drinks,59
2023-09-24,Laundry Detergent,13
2023-09-24,Olive Oil,23
2023-09-24,Organic Green Tea,48
2023-09-24,Shampoo,25
2023-09-24,Sparkling Water,71
2023-09-24,Whole Wheat Bread,54
2023-09-25,Cat Food,31
2023-09-25,Chocolate Bars,24
2023-09-25,Coffee Beans,35
2023-09-25,Energy Drinks,39
2023-09-25,Laundry Detergent,11
2023-09-25,Olive Oil,25
2023-09-25,Organic Green Tea,38
2023-09-25,Shampoo,23
2023-09-25,Sparkling Water,73
2023-09-25,Whole Wheat Bread,55
2023-09-26,Cat Food,32
2023-09-26,Chocolate Bars,17
2023-09-26,Coffee Beans,41
2023-09-26,Energy Drinks,45
2023-09-26,Laundry Detergent,15
2023-09-26,Olive Oil,25
2023-09-26,Organic Green Tea,43
2023-09-26,Shampoo,22
2023-09-26,Sparkling Water,53
2023-09-26,Whole Wheat Bread,63
2023-09-27,Cat Food,39
2023-09-27,Chocolate Bars,24
2023-09-27,Coffee Beans,45
2023-09-27,Energy Drinks,43
2023-09-27,Laundry Detergent,12
2023-09-27,Olive Oil,29
2023-09-27,Organic Green Tea,47
2023-09-27,Shampoo,24
2023-09-27,Sparkling Water,52
2023-09-27,Whole Wheat Bread,48
2023-09-28,Cat Food,28
2023-09-28,Chocolate Bars,24
2023-09-28,Coffee Beans,54
2023-09-28,Energy Drinks,26
2023-09-28,Laundry Detergent,15
2023-09-28,Olive Oil,22
2023-09-28,Organic Green Tea,45
2023-09-28,Shampoo,19
2023-09-28,Sparkling Water,55
2023-09-28,Whole Wheat Bread,43
2023-09-29,Cat Food,27
2023-09-29,Chocolate Bars,30
2023-09-29,Coffee Beans,35
2023-09-29,Energy Drinks,46
2023-09-29,Laundry Detergent,13
2023-09-29,Olive Oil,21
2023-09-29,Organic Green Tea,41
2023-09-29,Shampoo,20
2023-09-29,Sparkling Water,52
2023-09-29,Whole Wheat Bread,41
2023-09-30,Cat Food,29
2023-09-30,Chocolate Bars,33
2023-09-30,Coffee Beans,68
2023-09-30,Energy Drinks,65
2023-09-30,Laundry Detergent,13
2023-09-30,Olive Oil,24
2023-09-30,Organic Green Tea,41
2023-09-30,Shampoo,18
2023-09-30,Sparkling Water,76
2023-09-30,Whole Wheat Bread,60
2023-10-01,Cat Food,31
2023-10-01,Chocolate Bars,23
2023-10-01,Coffee Beans,58
2023-10-01,Energy Drinks,43
2023-10-01,Laundry Detergent,14
2023-10-01,Olive Oil,21
2023-10-01,Organic Green Tea,49
2023-10-01,Shampoo,21
2023-10-01,Sparkling Water,47
2023-10-01,Whole Wheat Bread,46
2023-10-02,Cat Food,26
2023-10-02,Chocolate Bars,26
2023-10-02,Coffee Beans,38
2023-10-02,Energy Drinks,39
2023-10-02,Laundry Detergent,12
2023-10-02,Olive Oil,27
2023-10-02,Organic Green Tea,43
2023-10-02,Shampoo,22
2023-10-02,Sparkling Water,45
2023-10-02,Whole Wheat Bread,49
2023-10-03,Cat Food,31
2023-10-03,Chocolate Bars,29
2023-10-03,Coffee Beans,48
2023-10-03,Energy Drinks,45
2023-10-03,Laundry Detergent,14
2023-10-03,Olive Oil,22
2023-10-03,Organic Green Tea,45
2023-10-03,Shampoo,22
2023-10-03,Sparkling Water,45
2023-10-03,Whole Wheat Bread,53
2023-10-04,Cat Food,36
2023-10-04,Chocolate Bars,33
2023-10-04,Coffee Beans,46
2023-10-04,Energy Drinks,36
2023-10-04,Laundry Detergent,17
2023-10-04,Olive Oil,22
2023-10-04,Organic Green Tea,44
2023-10-04,Shampoo,22
2023-10-04,Sparkling Water,65
2023-10-04,Whole Wheat Bread,52
2023-10-05,Cat Food,32
2023-10-05,Chocolate Bars,30
2023-10-05,Coffee Beans,41
2023-10-05,Energy Drinks,49
2023-10-05,Laundry Detergent,12
2023-10-05,Olive Oil,22
2023-10-05,Organic Green Tea,46
2023-10-05,Shampoo,20
2023-10-05,Sparkling Water,73
2023-10-05,Whole Wheat Bread,53
2023-10-06,Cat Food,30
2023-10-06,Chocolate Bars,29
2023-10-06,Coffee Beans,45
2023-10-06,Energy Drinks,61
2023-10-06,Laundry Detergent,16
2023-10-06,Olive Oil,25
2023-10-06,Organic Green Tea,39
2023-10-06,Shampoo,23
2023-10-06,Sparkling Water,55
2023-10-06,Whole Wheat Bread,52
2023-10-07,Cat Food,29
2023-10-07,Chocolate Bars,31
2023-10-07,Coffee Beans,55
2023-10-07,Energy Drinks,43
2023-10-07,Laundry Detergent,17
2023-10-07,Olive Oil,23
2023-10-07,Organic Green Tea,53
2023-10-07,Shampoo,22
2023-10-07,Sparkling Water,65
2023-10-07,Whole Wheat Bread,64
2023-10-08,Cat Food,34
2023-10-08,Chocolate Bars,33
2023-10-08,Coffee Beans,59
2023-10-08,Energy Drinks,35
2023-10-08,Laundry Detergent,12
2023-10-08,Olive Oil,22
2023-10-08,Organic Green Tea,47
2023-10-08,Shampoo,23
2023-10-08,Sparkling Water,68
2023-10-08,Whole Wheat Bread,51
2023-10-09,Cat Food,42
2023-10-09,Chocolate Bars,45
2023-10-09,Coffee Beans,74
2023-10-09,Energy Drinks,59
2023-10-09,Laundry Detergent,16
2023-10-09,Olive Oil,38
2023-10-09,Organic Green Tea,73
2023-10-09,Shampoo,26
2023-10-09,Sparkling Water,102
2023-10-09,Whole Wheat Bread,67
2023-10-10,Cat Food,53
2023-10-10,Chocolate Bars,25
2023-10-10,Coffee Beans,78
2023-10-10,Energy Drinks,65
2023-10-10,Laundry Detergent,21
2023-10-10,Olive Oil,29
2023-10-10,Organic Green Tea,55
2023-10-10,Shampoo,31
2023-10-10,Sparkling Water,64
2023-10-10,Whole Wheat Bread,69
2023-10-11,Cat Food,51
2023-10-11,Chocolate Bars,33
2023-10-11,Coffee Beans,48
2023-10-11,Energy Drinks,53
2023-10-11,Laundry Detergent,17
2023-10-11,Olive Oil,31
2023-10-11,Organic Green Tea,67
2023-10-11,Shampoo,30
2023-10-11,Sparkling Water,84
2023-10-11,Whole Wheat Bread,73
2023-10-12,Cat Food,45
2023-10-12,Chocolate Bars,30
2023-10-12,Coffee Beans,78
2023-10-12,Energy Drinks,76
2023-10-12,Laundry Detergent,23
2023-10-12,Olive Oil,36
2023-10-12,Organic Green Tea,58
2023-10-12,Shampoo,31
2023-10-12,Sparkling Water,92
2023-10-12,Whole Wheat Bread,75
2023-10-13,Cat Food,42
2023-10-13,Chocolate Bars,40
2023-10-13,Coffee Beans,42
2023-10-13,Energy Drinks,35
2023-10-13,Laundry Detergent,20
2023-10-13,Olive Oil,27
2023-10-13,Organic Green Tea,57
2023-10-13,Shampoo,30
2023-10-13,Sparkling Water,92
2023-10-13,Whole Wheat Bread,77
2023-10-14,Cat Food,46
2023-10-14,Chocolate Bars,57
2023-10-14,Coffee Beans,82
2023-10-14,Energy Drinks,82
2023-10-14,Laundry Detergent,16
2023-10-14,Olive Oil,36
2023-10-14,Organic Green Tea,61
2023-10-14,Shampoo,32
2023-10-14,Sparkling Water,99
2023-10-14,Whole Wheat Bread,86
2023-10-15,Cat Food,46
2023-10-15,Chocolate Bars,37
2023-10-15,Coffee Beans,93
2023-10-15,Energy Drinks,63
2023-10-15,Laundry Detergent,16
2023-10-15,Olive Oil,28
2023-10-15,Organic Green Tea,62
2023-10-15,Shampoo,29
2023-10-15,Sparkling Water,119
2023-10-15,Whole Wheat Bread,71
2023-10-16,Cat Food,29
2023-10-16,Chocolate Bars,13
2023-10-16,Coffee Beans,47
2023-10-16,Energy Drinks,55
2023-10-16,Laundry Detergent,16
2023-10-16,Olive Oil,26
2023-10-16,Organic Green Tea,44
2023-10-16,Shampoo,22
2023-10-16,Sparkling Water,29
2023-10-16,Whole Wheat Bread,60
2023-10-17,Cat Food,30
2023-10-17,Chocolate Bars,24
2023-10-17,Coffee Beans,41
2023-10-17,Energy Drinks,58
2023-10-17,Laundry Detergent,13
2023-10-17,Olive Oil,21
2023-10-17,Organic Green Tea,45
2023-10-17,Shampoo,19
2023-10-17,Sparkling Water,64
2023-10-17,Whole Wheat Bread,59
2023-10-18,Cat Food,27
2023-10-18,Chocolate Bars,31
2023-10-18,Coffee Beans,44
2023-10-18,Energy Drinks,31
2023-10-18,Laundry Detergent,14
2023-10-18,Olive Oil,26
2023-10-18,Organic Green Tea,39
2023-10-18,Shampoo,24
2023-10-18,Sparkling Water,50
2023-10-18,Whole Wheat Bread,55
2023-10-19,Cat Food,33
2023-10-19,Chocolate Bars,29
2023-10-19,Coffee Beans,42
2023-10-19,Energy Drinks,33
2023-10-19,Laundry Detergent,16
2023-10-19,Olive Oil,27
2023-10-19,Organic Green Tea,42
2023-10-19,Shampoo,22
2023-10-19,Sparkling Water,38
2023-10-19,Whole Wheat Bread,61
2023-10-20,Cat Food,34
2023-10-20,Chocolate Bars,28
2023-10-20,Coffee Beans,41
2023-10-20,Energy Drinks,47
2023-10-20,Laundry Detergent,13
2023-10-20,Olive Oil,26
2023-10-20,Organic Green Tea,53
2023-10-20,Shampoo,24
2023-10-20,Sparkling Water,62
2023-10-20,Whole Wheat Bread,43
2023-10-21,Cat Food,27
2023-10-21,Chocolate Bars,29
2023-10-21,Coffee Beans,66
2023-10-21,Energy Drinks,49
2023-10-21,Laundry Detergent,14
2023-10-21,Olive Oil,25
2023-10-21,Organic Green Tea,56
2023-10-21,Shampoo,21
2023-10-21,Sparkling Water,85
2023-10-21,Whole Wheat Bread,54
2023-10-22,Cat Food,30
2023-10-22,Chocolate Bars,23
2023-10-22,Coffee Beans,62
2023-10-22,Energy Drinks,54
2023-10-22,Laundry Detergent,14
2023-10-22,Olive Oil,23
2023-10-22,Organic Green Tea,49
2023-10-22,Shampoo,21
2023-10-22,Sparkling Water,67
2023-10-22,Whole Wheat Bread,53
2023-10-23,Cat Food,27
2023-10-23,Chocolate Bars,29
2023-10-23,Coffee Beans,41
2023-10-23,Energy Drinks,39
2023-10-23,Laundry Detergent,15
2023-10-23,Olive Oil,22
2023-10-23,Organic Green Tea,43
2023-10-23,Shampoo,21
2023-10-23,Sparkling Water,67
2023-10-23,Whole Wheat Bread,55
2023-10-24,Cat Food,29
2023-10-24,Chocolate Bars,22
2023-10-24,Coffee Beans,51
2023-10-24,Energy Drinks,20
2023-10-24,Laundry Detergent,15
2023-10-24,Olive Oil,28
2023-10-24,Organic Green Tea,43
2023-10-24,Shampoo,24
2023-10-24,Sparkling Water,74
2023-10-24,Whole Wheat Bread,46
2023-10-25,Cat Food,34
2023-10-25,Chocolate Bars,37
2023-10-25,Coffee Beans,47
2023-10-25,Energy Drinks,39
2023-10-25,Laundry Detergent,13
2023-10-25,Olive Oil,22
2023-10-25,Organic Green Tea,46
2023-10-25,Shampoo,21
2023-10-25,Sparkling Water,71
2023-10-25,Whole Wheat Bread,56
2023-10-26,Cat Food,29
2023-10-26,Chocolate Bars,29
2023-10-26,Coffee Beans,51
2023-10-26,Energy Drinks,32
2023-10-26,Laundry Detergent,14
2023-10-26,Olive Oil,21
2023-10-26,Organic Green Tea,37
2023-10-26,Shampoo,23
2023-10-26,Sparkling Water,74
2023-10-26,Whole Wheat Bread,59
2023-10-27,Cat Food,31
2023-10-27,Chocolate Bars,23
2023-10-27,Coffee Beans,50
2023-10-27,Energy Drinks,34
2023-10-27,Laundry Detergent,13
2023-10-27,Olive Oil,26
2023-10-27,Organic Green Tea,41
2023-10-27,Shampoo,22
2023-10-27,Sparkling Water,65
2023-10-27,Whole Wheat Bread,55
2023-10-28,Cat Food,27
2023-10-28,Chocolate Bars,27
2023-10-28,Coffee Beans,52
2023-10-28,Energy Drinks,74
2023-10-28,Laundry Detergent,11
2023-10-28,Olive Oil,22
2023-10-28,Organic Green Tea,38
2023-10-28,Shampoo,19
2023-10-28,Sparkling Water,70
2023-10-28,Whole Wheat Bread,59
2023-10-29,Cat Food,33
2023-10-29,Chocolate Bars,31
2023-10-29,Coffee Beans,54
2023-10-29,Energy Drinks,37
2023-10-29,Laundry Detergent,14
2023-10-29,Olive Oil,21
2023-10-29,Organic Green Tea,49
2023-10-29,Shampoo,21
2023-10-29,Sparkling Water,49
2023-10-29,Whole Wheat Bread,51
2023-10-30,Cat Food,32
2023-10-30,Chocolate Bars,25
2023-10-30,Coffee Beans,51
2023-10-30,Energy Drinks,47
2023-10-30,Laundry Detergent,18
2023-10-30,Olive Oil,20
2023-10-30,Organic Green Tea,46
2023-10-30,Shampoo,20
2023-10-30,Sparkling Water,55
2023-10-30,Whole Wheat Bread,47
2023-10-31,Cat Food,30
2023-10-31,Chocolate Bars,32
2023-10-31,Coffee Beans,50
2023-10-31,Energy Drinks,36
2023-10-31,Laundry Detergent,12
2023-10-31,Olive Oil,23
2023-10-31,Organic Green Tea,40
2023-10-31,Shampoo,22
2023-10-31,Sparkling Water,49
2023-10-31,Whole Wheat Bread,58
2023-11-01,Cat Food,31
2023-11-01,Chocolate Bars,27
2023-11-01,Coffee Beans,45
2023-11-01,Energy Drinks,36
2023-11-01,Laundry Detergent,12
2023-11-01,Olive Oil,24
2023-11-01,Organic Green Tea,51
2023-11-01,Shampoo,20
2023-11-01,Sparkling Water,81
2023-11-01,Whole Wheat Bread,56
2023-11-02,Cat Food,33
2023-11-02,Chocolate Bars,22
2023-11-02,Coffee Beans,46
2023-11-02,Energy Drinks,47
2023-11-02,Laundry Detergent,12
2023-11-02,Olive Oil,25
2023-11-02,Organic Green Tea,37
2023-11-02,Shampoo,24
2023-11-02,Sparkling Water,56
2023-11-02,Whole Wheat Bread,52
2023-11-03,Cat Food,29
2023-11-03,Chocolate Bars,36
2023-11-03,Coffee Beans,54
2023-11-03,Energy Drinks,43
2023-11-03,Laundry Detergent,15
2023-11-03,Olive Oil,27
2023-11-03,Organic Green Tea,36
2023-11-03,Shampoo,22
2023-11-03,Sparkling Water,59
2023-11-03,Whole Wheat Bread,50
2023-11-04,Cat Food,27
2023-11-04,Chocolate Bars,32
2023-11-04,Coffee Beans,54
2023-11-04,Energy Drinks,63
2023-11-04,Laundry Detergent,15
2023-11-04,Olive Oil,26
2023-11-04,Organic Green Tea,49
2023-11-04,Shampoo,22
2023-11-04,Sparkling Water,77
2023-11-04,Whole Wheat Bread,46
2023-11-05,Cat Food,38
2023-11-05,Chocolate Bars,36
2023-11-05,Coffee Beans,64
2023-11-05,Energy Drinks,68
2023-11-05,Laundry Detergent,14
2023-11-05,Olive Oil,24
2023-11-05,Organic Green Tea,54
2023-11-05,Shampoo,24
2023-11-05,Sparkling Water,70
2023-11-05,Whole Wheat Bread,51
2023-11-06,Cat Food,30
2023-11-06,Chocolate Bars,23
2023-11-06,Coffee Beans,44
2023-11-06,Energy Drinks,36
2023-11-06,Laundry Detergent,12
2023-11-06,Olive Oil,24
2023-11-06,Organic Green Tea,52
2023-11-06,Shampoo,24
2023-11-06,Sparkling Water,76
2023-11-06,Whole Wheat Bread,62
2023-11-07,Cat Food,32
2023-11-07,Chocolate Bars,28
2023-11-07,Coffee Beans,44
2023-11-07,Energy Drinks,33
2023-11-07,Laundry Detergent,14
2023-11-07,Olive Oil,26
2023-11-07,Organic Green Tea,41
2023-11-07,Shampoo,22
2023-11-07,Sparkling Water,52
2023-11-07,Whole Wheat Bread,45
2023-11-08,Cat Food,36
2023-11-08,Chocolate Bars,28
2023-11-08,Coffee Beans,53
2023-11-08,Energy Drinks,29
2023-11-08,Laundry Detergent,11
2023-11-08,Olive Oil,28
2023-11-08,Organic Green Tea,49
2023-11-08,Shampoo,21
2023-11-08,Sparkling Water,60
2023-11-08,Whole Wheat Bread,53
2023-11-09,Cat Food,44
2023-11-09,Chocolate Bars,16
2023-11-09,Coffee Beans,52
2023-11-09,Energy Drinks,31
2023-11-09,Laundry Detergent,14
2023-11-09,Olive Oil,25
2023-11-09,Organic Green Tea,43
2023-11-09,Shampoo,19
2023-11-09,Sparkling Water,51
2023-11-09,Whole Wheat Bread,57
2023-11-10,Cat Food,28
2023-11-10,Chocolate Bars,37
2023-11-10,Coffee Beans,52
2023-11-10,Energy Drinks,68
2023-11-10,Laundry Detergent,16
2023-11-10,Olive Oil,23
2023-11-10,Organic Green Tea,43
2023-11-10,Shampoo,21
2023-11-10,Sparkling Water,45
2023-11-10,Whole Wheat Bread,46
2023-11-11,Cat Food,34
2023-11-11,Chocolate Bars,40
2023-11-11,Coffee Beans,71
2023-11-11,Energy Drinks,72
2023-11-11,Laundry Detergent,11
2023-11-11,Olive Oil,22
2023-11-11,Organic Green Tea,53
2023-11-11,Shampoo,21
2023-11-11,Sparkling Water,63
2023-11-11,Whole Wheat Bread,58
2023-11-12,Cat Food,30
2023-11-12,Chocolate Bars,29
2023-11-12,Coffee Beans,60
2023-11-12,Energy Drinks,37
2023-11-12,Laundry Detergent,11
2023-11-12,Olive Oil,20
2023-11-12,Organic Green Tea,52
2023-11-12,Shampoo,23
2023-11-12,Sparkling Water,70
2023-11-12,Whole Wheat Bread,63
2023-11-13,Cat Food,31
2023-11-13,Chocolate Bars,21
2023-11-13,Coffee Beans,51
2023-11-13,Energy Drinks,26
2023-11-13,Laundry Detergent,17
2023-11-13,Olive Oil,26
2023-11-13,Organic Green Tea,36
2023-11-13,Shampoo,22
2023-11-13,Sparkling Water,54
2023-11-13,Whole Wheat Bread,52
2023-11-14,Cat Food,30
2023-11-14,Chocolate Bars,28
2023-11-14,Coffee Beans,44
2023-11-14,Energy Drinks,44
2023-11-14,Laundry Detergent,13
2023-11-14,Olive Oil,26
2023-11-14,Organic Green Tea,52
2023-11-14,Shampoo,24
2023-11-14,Sparkling Water,51
2023-11-14,Whole Wheat Bread,67
2023-11-15,Cat Food,29
2023-11-15,Chocolate Bars,27
2023-11-15,Coffee Beans,48
2023-11-15,Energy Drinks,45
2023-11-15,Laundry Detergent,16
2023-11-15,Olive Oil,26
2023-11-15,Organic Green Tea,51
2023-11-15,Shampoo,21
2023-11-15,Sparkling Water,44
2023-11-15,Whole Wheat Bread,43
2023-11-16,Cat Food,32
2023-11-16,Chocolate Bars,28
2023-11-16,Coffee Beans,45
2023-11-16,Energy Drinks,45
2023-11-16,Laundry Detergent,14
2023-11-16,Olive Oil,24
2023-11-16,Organic Green Tea,41
2023-11-16,Shampoo,22
2023-11-16,Sparkling Water,58
2023-11-16,Whole Wheat Bread,58
2023-11-17,Cat Food,28
2023-11-17,Chocolate Bars,27
2023-11-17,Coffee Beans,47
2023-11-17,Energy Drinks,37
2023-11-17,Laundry Detergent,14
2023-11-17,Olive Oil,29
2023-11-17,Organic Green Tea,46
2023-11-17,Shampoo,25
2023-11-17,Sparkling Water,43
2023-11-17,Whole Wheat Bread,51
2023-11-18,Cat Food,36
2023-11-18,Chocolate Bars,35
2023-11-18,Coffee Beans,65
2023-11-18,Energy Drinks,54
2023-11-18,Laundry Detergent,15
2023-11-18,Olive Oil,23
2023-11-18,Organic Green Tea,51
2023-11-18,Shampoo,23
2023-11-18,Sparkling Water,81
2023-11-18,Whole Wheat Bread,62
2023-11-19,Cat Food,33
2023-11-19,Chocolate Bars,41
2023-11-19,Coffee Beans,53
2023-11-19,Energy Drinks,60
2023-11-19,Laundry Detergent,12
2023-11-19,Olive Oil,27
2023-11-19,Organic Green Tea,50
2023-11-19,Shampoo,23
2023-11-19,Sparkling Water,72
2023-11-19,Whole Wheat Bread,60
2023-11-20,Cat Food,34
2023-11-20,Chocolate Bars,29
2023-11-20,Coffee Beans,61
2023-11-20,Energy Drinks,41
2023-11-20,Laundry Detergent,14
2023-11-20,Olive Oil,25
2023-11-20,Organic Green Tea,41
2023-11-20,Shampoo,22
2023-11-20,Sparkling Water,44
2023-11-20,Whole Wheat Bread,48
2023-11-21,Cat Food,31
2023-11-21,Chocolate Bars,21
2023-11-21,Coffee Beans,39
2023-11-21,Energy Drinks,18
2023-11-21,Laundry Detergent,13
2023-11-21,Olive Oil,23
2023-11-21,Organic Green Tea,41
2023-11-21,Shampoo,22
2023-11-21,Sparkling Water,56
2023-11-21,Whole Wheat Bread,53
2023-11-22,Cat Food,32
2023-11-22,Chocolate Bars,34
2023-11-22,Coffee Beans,38
2023-11-22,Energy Drinks,37
2023-11-22,Laundry Detergent,11
2023-11-22,Olive Oil,27
2023-11-22,Organic Green Tea,44
2023-11-22,Shampoo,21
2023-11-22,Sparkling Water,51
2023-11-22,Whole Wheat Bread,43
2023-11-23,Cat Food,34
2023-11-23,Chocolate Bars,35
2023-11-23,Coffee Beans,54
2023-11-23,Energy Drinks,31
2023-11-23,Laundry Detergent,15
2023-11-23,Olive Oil,26
2023-11-23,Organic Green Tea,51
2023-11-23,Shampoo,22
2023-11-23,Sparkling Water,63
2023-11-23,Whole Wheat Bread,55
2023-11-24,Cat Food,29
2023-11-24,Chocolate Bars,43
2023-11-24,Coffee Beans,52
2023-11-24,Energy Drinks,42
2023-11-24,Laundry Detergent,13
2023-11-24,Olive Oil,26
2023-11-24,Organic Green Tea,47
2023-11-24,Shampoo,24
2023-11-24,Sparkling Water,74
2023-11-24,Whole Wheat Bread,54
2023-11-25,Cat Food,32
2023-11-25,Chocolate Bars,25
2023-11-25,Coffee Beans,66
2023-11-25,Energy Drinks,97
2023-11-25,Laundry Detergent,14
2023-11-25,Olive Oil,25
2023-11-25,Organic Green Tea,47
2023-11-25,Shampoo,22
2023-11-25,Sparkling Water,47
2023-11-25,Whole Wheat Bread,61
2023-11-26,Cat Food,30
2023-11-26,Chocolate Bars,33
2023-11-26,Coffee Beans,66
2023-11-26,Energy Drinks,61
2023-11-26,Laundry Detergent,11
2023-11-26,Olive Oil,25
2023-11-26,Organic Green Tea,54
2023-11-26,Shampoo,20
2023-11-26,Sparkling Water,73
2023-11-26,Whole Wheat Bread,64
2023-11-27,Cat Food,30
2023-11-27,Chocolate Bars,16
2023-11-27,Coffee Beans,46
2023-11-27,Energy Drinks,37
2023-11-27,Laundry Detergent,17
2023-11-27,Olive Oil,32
2023-11-27,Organic Green Tea,29
2023-11-27,Shampoo,26
2023-11-27,Sparkling Water,58
2023-11-27,Whole Wheat Bread,54
2023-11-28,Cat Food,26
2023-11-28,Chocolate Bars,30
2023-11-28,Coffee Beans,40
2023-11-28,Energy Drinks,49
2023-11-28,Laundry Detergent,16
2023-11-28,Olive Oil,28
2023-11-28,Organic Green Tea,51
2023-11-28,Shampoo,23
2023-11-28,Sparkling Water,67
2023-11-28,Whole Wheat Bread,53
2023-11-29,Cat Food,37
2023-11-29,Chocolate Bars,24
2023-11-29,Coffee Beans,47
2023-11-29,Energy Drinks,45
2023-11-29,Laundry Detergent,16
2023-11-29,Olive Oil,27
2023-11-29,Organic Green Tea,36
2023-11-29,Shampoo,20
2023-11-29,Sparkling Water,62
2023-11-29,Whole Wheat Bread,48
2023-11-30,Cat Food,31
2023-11-30,Chocolate Bars,37
2023-11-30,Coffee Beans,42
